Mean.Layer.1,Mean.Layer.2,Mean.Layer.3,Standard.deviation.Layer.1,Standard.deviation.Layer.2,Standard.deviation.Layer.3,Skewness.Layer.1,Skewness.Layer.2,Skewness.Layer.3,Ratio.Layer.1,Ratio.Layer.2,Ratio.Layer.3,Min..pixel.value.Layer.1,Min..pixel.value.Layer.2,Min..pixel.value.Layer.3,Max..pixel.value.Layer.1,Max..pixel.value.Layer.2,Max..pixel.value.Layer.3,Mean.of.inner.border.Layer.1,Mean.of.inner.border.Layer.2,Mean.of.inner.border.Layer.3,Mean.of.outer.border.Layer.1,Mean.of.outer.border.Layer.2,Mean.of.outer.border.Layer.3,Border.Contrast.Layer.1,Border.Contrast.Layer.2,Border.Contrast.Layer.3,Contrast.to.neighbor.pixels.Layer.1..3.,Contrast.to.neighbor.pixels.Layer.2..3.,Contrast.to.neighbor.pixels.Layer.3..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.1..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.2..3.,Edge.Contrast.of.neighbor.pixels..Prototype..Layer.3..3.,StdDev..to.neighbor.pixels.Layer.1..3.,StdDev..to.neighbor.pixels.Layer.2..3.,StdDev..to.neighbor.pixels.Layer.3..3.,Circular.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Layer.3..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.1..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.2..R1..User..3..R2..Same...R1...border.,Circular.StdDev.Mean.Layer.3..R1..User..3..R2..Same...R1...border.,Mean.Diff..to.neighbors.Layer.1..0.,Mean.Diff..to.neighbors.Layer.2..0.,Mean.Diff..to.neighbors.Layer.3..0.,Mean.Diff..to.neighbors..abs..Layer.1..0.,Mean.Diff..to.neighbors..abs..Layer.2..0.,Mean.Diff..to.neighbors..abs..Layer.3..0.,Rel..border.to.brighter.objects.Layer.1,Rel..border.to.brighter.objects.Layer.2,Rel..border.to.brighter.objects.Layer.3,Mean.diff..to.scene.Layer.1,Mean.diff..to.scene.Layer.2,Mean.diff..to.scene.Layer.3,Ratio.to.scene.Layer.1,Ratio.to.scene.Layer.2,Ratio.to.scene.Layer.3,HSI.Transformation.Hue.R.Layer.1.G.Layer.2.B.Layer.3.,Area..Pxl.,Border.length..Pxl.,Length..mu_m.,Length.Width,Number.of.pixels,Rel..Border.to.Image.Border,Volume..Pxl.,Width..mu_m.,Asymmetry,Border.index,Compactness,Density,Elliptic.Fit,Radius.of.largest.enclosed.ellipse,Radius.of.smallest.enclosing.ellipse,Rectangular.Fit,Roundness,Shape.index,Area..excluding.inner.polygons...Pxl.,Area..including.inner.polygons...Pxl.,Average.length.of.edges..polygon...Pxl.,Compactness..polygon.,Length.of.longest.edge..polygon...Pxl.,Number.of.edges..polygon.,Number.of.inner.objects..polygon.,Perimeter..polygon...Pxl.,Stddev.of.length.of.edges..polygon...Pxl.,Mean.of.sub.objects..stddev.Layer.1..1.,Area.of.sub.objects..mean..1...Pxl.,Area.of.sub.objects..stddev..1...Pxl.,Density.of.sub.objects..mean..1.,Density.of.sub.objects..stddev..1.,Asymmetry.of.sub.objects..mean..1.,Asymmetry.of.sub.objects..stddev..1.,Direction.of.sub.objects..mean..1.,Direction.of.sub.objects..stddev..1.,GLCM.Homogeneity..quick.8.11..Layer.1..all.dir..,GLCM.Contrast..quick.8.11..Layer.1..all.dir..,GLCM.Dissimilarity..quick.8.11..Layer.1..all.dir..,GLCM.Entropy..quick.8.11..Layer.1..all.dir..,GLCM.Ang..2nd.moment..quick.8.11..Layer.1..all.dir..,GLCM.Mean..quick.8.11..Layer.1..all.dir..,GLCM.StdDev..quick.8.11..Layer.1..all.dir..,GLCM.Correlation..quick.8.11..Layer.1..all.dir..,Number.of.sub.objects.Nucleus..1.,Number.of.sub.objects.Dark..1.,Area.of.sub.objects.Nucleus..1...Pxl.,Area.of.sub.objects.Dark..1...Pxl.,Rel..area.of.sub.objects.Nucleus..1.,Rel..area.of.sub.objects.Dark..1.,Rel..area.of.sub.objects.unclassified..1.
205.705507,157.178999,219.456162,39.811201,47.609510,31.720950,-1.793532,-0.914015,-1.418572,0.353239,0.269909,0.376852,3.000000,0.000000,53.000000,255.000000,255.000000,255.000000,208.811024,153.608268,222.220472,184.438710,126.587097,197.041935,31.002538,32.530457,30.055838,84.028209,186.337461,79.835462,59.489292,86.507937,52.621993,36.932391,49.170959,32.878709,236.937500,218.375000,246.562500,12.208955,15.854317,10.024774,0.051528,0.072601,0.040658,34.739913,52.293652,22.212864,34.739913,52.293652,22.212864,0.000000,0.000000,0.000000,15.264884,22.213203,9.360739,1.080156,1.164584,1.044555,0.796534,8771.000000,596.000000,133000000.000000,1.683544,8771.000000,0.338926,8771.000000,79000000.000000,0.488916,1.528205,1.197925,2.190122,0.751226,0.694048,1.300099,0.942943,0.606052,1.590969,8703.000000,8703.000000,9.600641,0.378346,127.000000,56.000000,0.000000,537.635919,19.383381,36.989167,1461.833333,3026.424536,1.574582,0.312601,0.577928,0.206359,105.656905,48.487059,0.067693,470.823382,15.873994,8.860079,0.000264,205.130461,39.840373,0.922869,1.000000,4.000000,271.000000,273.000000,0.030897,0.031125,0.937977
209.916650,144.067775,218.585133,29.514944,40.933681,26.387413,-1.067305,-0.038843,-0.924389,0.366622,0.251616,0.381762,7.000000,0.000000,64.000000,255.000000,255.000000,255.000000,207.286606,140.450057,217.645289,199.181753,128.662865,211.414825,8.368508,9.014365,7.483978,75.828275,153.136179,46.746817,65.758963,95.397311,51.013723,44.125035,58.627565,32.334663,196.937500,112.500000,203.125000,24.689240,26.146223,24.199367,0.125366,0.232411,0.119135,26.135793,31.430125,15.495127,33.854761,47.872071,22.214743,0.352486,0.352486,0.352486,19.476027,9.101979,8.489709,1.102268,1.067439,1.040409,0.813945,35057.000000,2178.000000,523000000.000000,2.432558,35057.000000,0.168962,35057.000000,215000000.000000,0.829526,2.630435,3.207491,1.407647,0.296289,0.230218,2.421950,0.670384,2.191733,2.908108,34991.500000,34991.500000,7.552513,0.120430,247.000000,253.000000,0.000000,1910.785753,17.462973,20.024993,2337.133333,8206.950484,1.510297,0.321873,0.610314,0.238486,98.816717,27.654062,0.075966,360.668862,13.916406,8.760447,0.000293,209.454380,29.400472,0.889592,3.000000,11.000000,667.000000,1347.000000,0.019026,0.038423,0.942551
200.707124,113.974524,209.103087,31.196288,41.790274,26.589747,-0.778079,0.259763,-0.494335,0.383186,0.217598,0.399216,15.000000,0.000000,58.000000,255.000000,250.000000,255.000000,202.259499,120.862571,210.468876,205.643317,125.223833,214.083736,-3.301136,-3.903409,-3.645202,-17.493422,-179.277648,-19.024240,58.377947,79.262772,48.323993,35.872243,48.727516,29.610086,199.812500,93.062500,203.375000,15.961746,22.736174,17.765398,0.079884,0.244311,0.087353,-6.283279,-28.118778,-6.542335,9.657519,28.118778,9.350846,0.633207,1.000000,0.633207,10.266502,-20.991273,-0.992336,1.053909,0.844470,0.995277,0.818623,19469.000000,1584.000000,383638253.650000,3.395518,19469.000000,0.000000,19469.000000,112983731.720000,0.882886,2.371257,2.226354,1.429855,0.468797,0.307980,1.624353,0.753918,1.316373,2.838072,19492.500000,19492.500000,6.183005,0.132379,33.015148,220.000000,0.000000,1360.261005,4.553838,16.845397,748.807692,3017.776207,1.457728,0.203500,0.740842,0.141098,90.502783,24.479920,0.068067,363.454198,14.308565,8.904732,0.000208,200.476691,31.097734,0.901157,2.000000,23.000000,309.000000,3333.000000,0.015871,0.171195,0.812933
200.051609,142.935454,215.113879,38.108196,47.143828,31.328689,-1.015871,-0.278063,-0.999966,0.358451,0.256110,0.385439,17.000000,0.000000,50.000000,255.000000,255.000000,255.000000,192.156167,131.513753,212.708962,181.515474,120.176015,204.617021,9.119765,9.564291,8.147686,121.079455,209.027123,60.681109,84.003759,115.741037,58.674129,52.574599,68.774739,35.997084,207.875000,126.687500,219.750000,15.090871,21.153365,14.635146,0.072596,0.166973,0.066599,22.345134,31.038448,12.504094,29.440154,39.347987,17.247043,0.385746,0.385746,0.385746,9.610987,7.969658,5.018455,1.050467,1.059049,1.023887,0.798553,28987.000000,1464.000000,305164559.780000,1.756404,28987.000000,0.070355,28987.000000,173743915.600000,0.621082,2.061972,1.829113,2.020181,0.634595,0.464181,1.415232,0.812401,0.951051,2.149708,29038.000000,29038.000000,6.409001,0.236037,79.000000,194.000000,0.000000,1243.346232,6.870902,17.402216,852.558824,4063.304865,1.477087,0.291640,0.663779,0.214618,73.537751,34.111641,0.066028,520.631838,16.663604,9.152134,0.000223,199.467358,38.134779,0.906089,8.000000,25.000000,1666.000000,3134.000000,0.057474,0.108117,0.834409
193.833137,119.491171,211.105945,32.391070,45.809504,27.651950,-0.582099,0.171071,-0.683969,0.369607,0.227850,0.402543,43.000000,0.000000,81.000000,255.000000,235.000000,255.000000,188.758454,119.890499,212.338164,178.927673,111.668239,203.910377,9.008516,8.225061,7.987835,88.794860,14.707079,27.754705,103.604693,145.581363,66.647489,59.186087,82.738964,38.889493,176.312500,130.187500,203.125000,56.896528,74.558885,41.492281,0.322703,0.572704,0.204270,25.671125,17.229261,11.765959,44.622526,59.212374,23.859524,0.403893,0.403893,0.403893,3.392515,-15.474625,1.010521,1.017814,0.885344,1.004810,0.801910,3398.000000,822.000000,147108356.290000,2.004045,3398.000000,0.000000,3398.000000,73405698.161000,0.825729,3.288000,3.177926,1.307777,0.026486,0.091248,1.915190,0.476971,1.823941,3.525333,3364.000000,3364.000000,6.061782,0.086987,21.023796,115.000000,0.000000,697.104969,3.539627,19.584101,377.555556,516.250609,1.514165,0.276134,0.724957,0.123803,115.052725,39.108569,0.059655,517.733230,16.609842,8.863862,0.000187,193.191793,33.835437,0.879706,1.000000,6.000000,222.000000,623.000000,0.065333,0.183343,0.751324
213.172523,146.436196,220.898481,26.386024,33.301334,23.441375,-1.269059,-0.187929,-0.896626,0.367218,0.252256,0.380527,37.000000,0.000000,72.000000,255.000000,254.000000,255.000000,213.668987,139.313225,222.285383,204.536567,129.303310,213.144727,8.440576,9.044418,8.504202,67.775252,176.573697,51.966558,53.875218,81.424211,45.280454,36.227880,48.437199,28.910178,218.187500,164.062500,225.875000,15.906833,19.070490,16.499527,0.072904,0.116239,0.073047,17.022793,28.940776,13.050019,18.463634,32.860781,14.402953,0.050420,0.050420,0.050420,22.731901,11.470399,10.803058,1.119365,1.084987,1.051420,0.816041,15140.000000,1666.000000,389099882.100000,3.080940,15140.000000,0.000000,15140.000000,126292579.380000,0.893575,2.902439,3.245735,1.150015,0.044518,0.008272,2.009873,0.517554,2.001601,3.384949,15128.500000,15128.500000,6.616055,0.095727,33.015148,213.000000,0.000000,1409.219622,5.006847,20.851120,2523.333333,5394.747281,1.471841,0.219820,0.657467,0.157922,54.657464,15.617042,0.070309,372.935485,14.366413,8.623579,0.000292,212.589242,26.559702,0.857708,0.000000,5.000000,0.000000,554.000000,0.000000,0.036592,0.963408
204.687750,143.377902,215.074993,38.249980,51.593003,31.868544,-0.855324,-0.105431,-0.753699,0.363475,0.254604,0.381921,30.000000,0.000000,73.000000,255.000000,253.000000,255.000000,201.632860,132.901623,212.888438,198.600201,128.936556,209.805639,3.360092,4.068043,3.372324,23.987141,144.171948,23.828822,54.611008,81.333276,45.072217,35.423098,49.568263,28.658440,208.312500,120.437500,204.187500,27.667035,33.893157,30.179088,0.132815,0.281417,0.147801,1.219911,12.065448,2.881466,6.275640,24.261869,7.139315,0.061927,0.061927,0.061927,14.247128,8.412106,4.979570,1.074811,1.062328,1.023701,0.809187,11241.000000,1308.000000,339875203.420000,4.971974,11241.000000,0.000000,11241.000000,68358203.942000,0.954242,2.294737,2.066832,1.125693,0.417845,0.071162,1.709279,0.690100,1.638117,3.084220,11250.500000,11250.500000,6.044944,0.116800,17.117243,182.000000,0.000000,1100.179792,3.558101,22.684805,1249.000000,2836.099082,1.423962,0.371952,0.703022,0.255383,70.860229,29.743937,0.076289,519.147826,16.553315,8.941312,0.000536,203.666407,38.068784,0.906029,3.000000,5.000000,1281.000000,701.000000,0.113958,0.062361,0.823681
192.887703,117.351457,206.351795,35.304297,36.905554,29.550237,-0.817665,-0.441081,-0.760164,0.373386,0.227165,0.399449,49.000000,0.000000,80.000000,255.000000,219.000000,255.000000,188.859085,121.473424,203.907293,203.114815,137.548148,216.701235,-13.222744,-14.472744,-12.013158,-42.591106,-156.252663,-37.109737,69.583835,90.340069,52.720928,40.176500,54.186922,31.187425,176.625000,82.687500,200.875000,16.818424,16.661028,16.442609,0.095221,0.201494,0.081855,-1.293659,-4.571777,-2.964290,20.210914,25.237363,12.813349,0.850564,0.622180,0.850564,2.447081,-17.614340,-3.743628,1.012850,0.869490,0.982181,0.808120,5904.000000,1064.000000,162563890.850000,1.161812,5904.000000,0.000000,5904.000000,139922735.150000,0.250641,3.432258,3.852707,1.766030,0.358062,0.438535,2.450877,0.689151,2.012342,3.461852,5872.000000,5872.000000,5.918988,0.093606,25.000000,150.000000,0.000000,887.848195,3.956845,28.254034,492.000000,752.687407,1.595045,0.234061,0.694939,0.178171,70.138385,43.094162,0.058875,481.878984,16.343242,8.994121,0.000169,193.249572,35.407394,0.898785,1.000000,9.000000,141.000000,1689.000000,0.023882,0.286077,0.690041
203.240568,129.743502,214.428255,31.544755,44.593073,27.783942,-0.951928,-0.285440,-0.876212,0.371275,0.237012,0.391713,30.000000,0.000000,76.000000,255.000000,251.000000,255.000000,200.008393,130.131052,217.245965,188.239075,118.859897,206.636889,9.810651,9.197239,9.189842,36.446197,-18.261812,20.871010,74.078354,109.565602,56.997093,47.014746,67.067648,35.804200,216.375000,142.062500,213.875000,39.638799,42.106218,40.031043,0.183195,0.296392,0.187170,18.240932,5.676195,10.620063,29.568010,43.011060,19.812288,0.509369,0.562623,0.562623,12.799945,-5.222294,4.332832,1.067212,0.961307,1.020623,0.811315,16698.000000,2028.000000,574071429.720000,4.844826,16698.000000,0.000000,16698.000000,118491651.890000,0.958213,2.947674,4.073702,0.920175,0.147922,0.152170,2.310185,0.581386,2.158015,3.923519,16670.000000,16670.000000,6.682512,0.072709,62.008064,254.000000,0.000000,1697.358090,5.584204,29.284531,1043.625000,3106.834681,1.522467,0.345268,0.620410,0.226732,118.005891,33.725650,0.068053,416.269644,15.096374,8.907954,0.000235,202.709769,31.915266,0.891999,3.000000,9.000000,766.000000,992.000000,0.045874,0.059408,0.894718
202.785608,127.548921,213.167485,30.988107,40.838527,26.870274,-0.843292,-0.058311,-0.557450,0.373109,0.234680,0.392211,46.000000,0.000000,73.000000,255.000000,253.000000,255.000000,204.939895,133.031359,218.782230,196.519447,125.308557,211.253241,7.346614,6.812085,6.786853,71.400858,-60.202371,25.722808,94.115952,135.989159,70.545482,57.304088,78.752424,42.667571,209.312500,165.500000,214.750000,42.707901,55.880453,40.607111,0.204039,0.337646,0.189090,19.084826,2.403097,9.679401,29.226206,38.641866,20.076790,0.254980,0.605578,0.362550,12.344985,-7.416875,3.072062,1.064823,0.945046,1.014622,0.813124,18121.000000,1506.000000,319846585.910000,2.779461,18121.000000,0.000000,18121.000000,115075038.390000,0.853867,2.460784,2.031144,1.652809,0.655759,0.598242,1.999063,0.831938,1.400820,2.796880,18084.000000,18084.000000,5.806926,0.139237,24.331050,220.000000,0.000000,1277.523632,3.825841,17.372479,1510.083333,4348.133861,1.561919,0.295770,0.679864,0.226125,96.011208,36.419793,0.067931,386.930785,14.728865,8.913466,0.000212,202.432385,31.056896,0.894103,5.000000,6.000000,1480.000000,716.000000,0.081673,0.039512,0.878815
164.272605,85.402159,192.129555,30.344134,29.189228,23.361230,-0.728542,-0.677797,-0.245089,0.371822,0.193303,0.434875,52.000000,0.000000,99.000000,233.000000,163.000000,255.000000,179.081181,103.678967,194.173432,206.949275,133.920290,221.014493,-25.956897,-27.183908,-25.264368,-278.527672,-777.598412,-150.345113,89.458968,104.398308,59.424118,33.289922,42.657861,27.143402,135.250000,45.312500,180.500000,11.929480,11.189944,8.789198,0.088203,0.246950,0.048694,-51.173413,-80.384885,-34.933775,51.173413,80.384885,34.933775,1.000000,1.000000,1.000000,-26.168018,-49.563637,-17.965869,0.862592,0.632769,0.914487,0.789832,1482.000000,348.000000,93165899.716000,2.868904,1482.000000,0.000000,1482.000000,32474390.859000,0.777403,1.955056,2.041502,1.723402,0.645074,0.469047,1.754608,0.796916,1.285561,2.259931,1485.000000,1485.000000,6.735593,0.212455,17.029386,44.000000,0.000000,296.366104,4.119716,17.506196,370.500000,179.122165,1.497331,0.135259,0.773654,0.073918,130.492908,8.347548,0.059007,446.540252,15.980211,8.511193,0.000257,165.540086,31.502953,0.880357,0.000000,3.000000,0.000000,984.000000,0.000000,0.663968,0.336032
205.249732,136.651591,214.867680,34.105861,47.376933,28.101413,-1.125937,0.082457,-0.857053,0.368644,0.245437,0.385919,14.000000,0.000000,54.000000,255.000000,255.000000,255.000000,200.187179,124.735897,212.607692,183.295847,107.928434,197.283067,15.754006,15.786051,14.604618,136.701983,153.270764,56.271840,87.586210,124.256905,62.565391,53.952008,71.759025,38.409166,219.625000,180.000000,220.625000,15.901553,29.285235,15.206393,0.072403,0.162696,0.068924,27.228710,27.857452,15.348930,30.413447,37.431859,18.802771,0.065033,0.171065,0.171065,14.809109,1.685795,4.772256,1.077762,1.012491,1.022715,0.812839,27970.000000,2122.000000,546928343.420000,5.334358,27970.000000,0.000000,27970.000000,102529356.550000,0.958600,2.306522,2.004870,1.190257,0.587558,0.507582,1.682459,0.798690,1.174877,3.172044,27980.500000,27980.500000,5.768497,0.113587,25.019992,305.000000,0.000000,1759.391465,3.284211,21.147105,1271.363636,5028.202160,1.484680,0.332931,0.670102,0.271280,54.208131,31.492752,0.074281,402.346939,14.484012,8.929852,0.000240,204.607546,34.209129,0.909998,5.000000,16.000000,1293.000000,2369.000000,0.046228,0.084698,0.869074
200.485379,150.935737,216.147639,44.330440,56.076585,35.484240,-1.069736,-0.430610,-1.135509,0.353235,0.265934,0.380831,13.000000,0.000000,37.000000,255.000000,255.000000,255.000000,203.243440,146.337464,216.629009,191.198145,131.580944,205.731872,11.970986,12.835590,11.047711,127.632549,200.789926,64.621944,103.803181,145.923897,71.943540,61.945646,82.003051,43.170058,199.375000,112.312500,210.875000,18.751250,16.832702,15.583946,0.094050,0.149874,0.073901,21.609906,36.512107,16.060425,32.017123,49.663288,23.371054,0.421663,0.317215,0.317215,10.044757,15.969941,6.052216,1.052745,1.118326,1.028807,0.793304,17475.000000,1742.000000,419218426.380000,2.677998,17475.000000,0.109644,17475.000000,156541750.120000,0.880829,2.922819,3.755375,1.076645,0.000000,0.007682,2.276887,0.436338,2.269205,3.294425,17493.000000,17493.000000,6.627753,0.097113,191.000000,227.000000,0.000000,1504.500020,12.848082,29.604657,873.750000,2040.006713,1.560363,0.290312,0.649073,0.209289,148.303215,34.225040,0.072940,653.789394,18.258899,9.144986,0.000501,199.246941,44.243695,0.912691,5.000000,13.000000,1284.000000,2323.000000,0.073476,0.132933,0.793591
218.980021,178.994217,232.901682,24.336357,34.610002,19.281666,-0.611641,-0.080446,-0.855046,0.347105,0.283723,0.369172,131.000000,77.000000,156.000000,255.000000,255.000000,255.000000,205.437107,154.481132,227.839623,173.149068,118.633540,199.260870,30.194064,33.013699,27.082192,273.516613,475.244857,181.776587,106.134952,155.340636,71.799769,62.108710,73.624261,41.198362,175.062500,127.000000,195.625000,68.316789,79.285875,56.548513,0.390242,0.624298,0.289066,72.518358,101.077596,51.130278,74.456102,104.608560,52.266709,0.045662,0.045662,0.045662,28.539398,44.028420,22.806259,1.149860,1.326219,1.108552,0.790291,1902.000000,438.000000,126790829.870000,4.079353,1902.000000,0.000000,1902.000000,31081114.858000,0.940380,1.972973,2.071924,1.221919,0.445846,0.049938,1.681942,0.714584,1.632005,2.510781,1908.500000,1908.500000,6.332246,0.184087,15.620499,57.000000,0.000000,360.938005,3.365932,0.000000,1902.000000,0.000000,1.221919,0.000000,0.940380,0.000000,52.658445,0.000000,0.073016,443.041215,15.118574,8.237106,0.000522,217.331310,26.057116,0.820818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
184.301059,112.108788,198.025581,45.585815,49.845790,40.298534,-0.617567,-0.044451,-0.556825,0.372751,0.226741,0.400508,17.000000,0.000000,50.000000,255.000000,245.000000,255.000000,182.445578,107.636054,194.489796,193.753356,120.981544,205.463087,-11.545918,-13.128827,-11.174745,3.781492,-112.856237,-17.885323,102.310499,128.882468,79.275319,59.790982,75.247807,46.190849,188.750000,83.187500,188.375000,25.723287,25.013043,22.751030,0.136282,0.300683,0.120775,-1.967723,-10.708273,-8.283385,33.858182,46.054909,21.509594,0.419643,0.419643,0.419643,-6.139564,-22.857008,-12.069842,0.967761,0.830646,0.942551,0.806710,7271.000000,784.000000,184494363.920000,2.163268,7271.000000,0.000000,7271.000000,85285027.160000,0.709613,2.130435,2.164022,1.807772,0.599505,0.390212,1.632956,0.761389,1.242744,2.298577,7298.000000,7298.000000,6.178160,0.209853,23.086793,107.000000,0.000000,661.063068,3.759073,26.347007,427.705882,932.309452,1.498759,0.313108,0.698776,0.209897,165.461895,30.020169,0.044869,1094.249527,24.796636,9.445038,0.000174,184.040787,45.642783,0.858703,2.000000,13.000000,509.000000,1976.000000,0.070004,0.271765,0.658231
158.666329,88.320500,182.904086,43.643703,42.451247,37.018332,-0.844128,-0.096017,-0.699126,0.369085,0.205449,0.425466,0.000000,0.000000,30.000000,255.000000,220.000000,255.000000,174.865258,108.676354,190.986790,206.636126,142.948953,220.425393,-29.916499,-31.378270,-27.802817,-248.348075,-685.456430,-163.231473,102.789348,128.765941,80.575482,50.112406,66.878146,40.093783,136.812500,40.312500,151.937500,41.172228,35.298227,37.809504,0.300939,0.875615,0.248849,-53.195333,-75.895719,-40.647730,53.195333,75.895719,40.647730,1.000000,1.000000,1.000000,-31.774294,-46.645296,-27.191337,0.833154,0.654392,0.870576,0.790624,2961.000000,994.000000,196909212.230000,3.245111,2961.000000,0.000000,2961.000000,60678728.764000,0.919118,3.823077,4.035191,0.992246,0.000000,0.164121,2.137678,0.409205,1.973556,4.566749,2949.500000,2949.500000,5.984162,0.052060,26.476405,141.000000,0.000000,843.766822,3.838492,33.563443,197.400000,98.605477,1.504801,0.261114,0.711977,0.156899,157.742099,40.020575,0.041290,1027.518778,23.778388,9.252029,0.000119,161.452612,45.448994,0.866764,2.000000,12.000000,463.000000,2053.000000,0.156366,0.693347,0.150287
210.060143,154.352935,224.535818,33.310933,45.947918,27.936767,-0.943025,-0.219241,-1.196885,0.356670,0.262082,0.381248,27.000000,0.000000,67.000000,255.000000,254.000000,255.000000,203.195198,135.739737,222.659179,171.840000,102.660000,193.708462,29.545918,30.630385,27.522676,134.833000,216.857380,92.058085,88.661136,135.814291,65.359170,55.049900,75.718039,40.365506,194.875000,131.375000,222.125000,16.332005,19.470731,14.623932,0.083808,0.148207,0.065836,49.883553,65.240015,33.808839,53.629573,74.722625,36.278243,0.068027,0.068027,0.068027,19.619520,19.387138,14.440395,1.103022,1.143645,1.068733,0.798957,8962.000000,1764.000000,391390619.990000,4.173292,8962.000000,0.000000,8962.000000,93784613.183000,0.950961,3.659751,4.095784,0.990965,0.170498,0.096846,2.710178,0.593967,2.613332,4.658393,8923.000000,8923.000000,6.223886,0.053779,19.697716,232.000000,0.000000,1443.941532,3.519318,0.000000,8962.000000,0.000000,0.990965,0.000000,0.950961,0.000000,36.279258,0.000000,0.070846,597.031562,17.274229,8.849620,0.000390,208.296684,34.488738,0.865468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
215.606729,176.077939,225.357581,38.991655,53.788395,33.510647,-1.498100,-0.664985,-1.589501,0.349420,0.285358,0.365222,26.000000,0.000000,44.000000,255.000000,254.000000,255.000000,208.942962,153.320147,222.801288,181.194853,121.869485,197.421875,26.240922,28.820531,24.502793,237.305264,467.474862,138.432092,86.884318,132.194977,61.726019,52.049802,62.956968,37.347665,199.187500,139.187500,207.250000,18.712358,17.238107,19.372984,0.093943,0.123848,0.093476,47.961603,72.279071,29.385468,50.211031,74.157547,31.848049,0.149441,0.149441,0.149441,25.166107,41.112143,15.262158,1.132147,1.304612,1.072644,0.800355,11740.000000,1432.000000,241377920.840000,1.921533,11740.000000,0.000000,11740.000000,125617373.250000,0.794792,3.113043,2.582731,1.529617,0.201363,0.230788,1.767692,0.624962,1.536904,3.304068,11724.000000,11724.000000,6.410371,0.102523,23.537205,187.000000,0.000000,1198.739331,3.774302,32.282606,1956.666667,4032.831828,1.480156,0.172234,0.720368,0.120046,22.819868,25.356569,0.095271,642.297569,16.915873,8.655157,0.000904,213.700418,39.862073,0.893247,1.000000,4.000000,203.000000,563.000000,0.017291,0.047956,0.934753
171.965859,113.386973,197.214402,49.859096,58.152010,41.023871,-0.378832,0.056127,-0.558622,0.356356,0.234966,0.408678,17.000000,0.000000,45.000000,255.000000,253.000000,255.000000,180.807114,126.421341,198.700410,206.104905,153.346049,220.916894,-23.359244,-24.540966,-20.957983,-58.112584,-42.140006,-32.863813,93.833380,118.516628,66.486933,53.181251,69.718107,38.506537,159.125000,108.562500,193.937500,52.002254,54.006908,49.031200,0.326801,0.497473,0.252820,-31.781892,-39.098855,-21.199441,40.208241,52.483743,25.446291,0.880252,0.856092,0.856092,-18.474764,-21.578823,-12.881021,0.902989,0.840116,0.938690,0.783134,8582.000000,952.000000,181646896.090000,1.421642,8582.000000,0.000000,8582.000000,127772631.700000,0.392282,2.518519,2.704440,1.861928,0.359124,0.445389,1.868833,0.689899,1.423444,2.569110,8614.000000,8614.000000,6.289869,0.169633,22.203603,127.000000,0.000000,798.813316,3.574123,34.532965,245.200000,252.846967,1.509312,0.315316,0.700333,0.208163,15.651515,42.923759,0.050514,924.732440,22.379875,9.575527,0.000142,171.809827,49.744857,0.901749,6.000000,24.000000,1568.000000,3934.000000,0.182708,0.458401,0.358891
194.800884,136.089951,210.498642,44.879122,55.120028,36.065426,-0.962470,-0.106335,-1.002232,0.359817,0.251372,0.388812,1.000000,0.000000,39.000000,255.000000,255.000000,255.000000,190.466803,125.355465,206.351379,190.513966,125.440223,204.610056,2.238587,1.236003,2.449612,39.580061,23.002795,13.882517,87.307182,118.543740,64.934910,52.476826,70.092539,38.785382,210.375000,140.250000,218.562500,24.977177,20.237651,21.880267,0.118727,0.144297,0.100110,2.929769,1.388312,-0.880150,28.154280,36.285044,17.014882,0.403962,0.403962,0.403962,4.360261,1.124155,0.403219,1.022896,1.008329,1.001919,0.798172,24669.000000,1264.000000,351816618.510000,3.137793,24669.000000,0.081487,24669.000000,112122320.090000,0.886093,1.717391,1.599031,1.562803,0.620171,0.460739,1.445147,0.831900,0.984408,2.011923,24646.000000,24646.000000,7.825079,0.265588,103.000000,138.000000,0.000000,1079.860901,9.571095,26.030618,747.545455,2897.090192,1.362894,0.284527,0.810855,0.130007,14.686850,23.393121,0.065211,682.627900,18.777421,9.328488,0.000266,194.120107,44.794404,0.910988,7.000000,24.000000,2523.000000,3986.000000,0.102274,0.161579,0.736147
